File,anti-COVID19 mask,balaclava,scarf,other cloth,hair,handkerchief,hands,beard,glasses,head covering,other masking,COVID-19 correct
face1420.png,0,0,0,0,0,0,0,0,0,1,1,0
face1422.png,0,0,0,0,0,0,0,1,1,0,0,0
face1424.png,0,0,0,0,0,0,1,0,0,0,0,0
face1425.png,0,0,0,0,1,0,0,0,0,0,1,0
face1426.png,0,0,0,0,0,0,0,1,0,1,0,0
face1427.png,0,0,0,0,0,0,0,0,0,0,0,0
face1428.png,0,0,0,0,0,0,0,1,0,0,0,0
face1430.png,0,0,0,0,0,0,0,0,0,0,0,0
face1431.png,0,0,0,0,0,0,0,0,0,1,0,0
face1432.png,0,0,0,0,0,0,1,0,0,1,0,0
face1433.png,0,0,0,1,0,0,0,0,1,0,0,0
face1434.png,0,0,0,0,0,0,0,0,0,0,0,0
face1435.png,0,0,0,0,0,0,0,0,0,0,0,0
face1436.png,0,0,0,0,0,0,0,0,0,0,0,0
face1437.png,0,0,0,0,1,0,0,0,0,0,0,0
face1438.png,0,0,0,0,0,0,0,0,0,0,1,0
face1439.png,0,0,0,0,0,0,0,0,0,0,1,0
face1440.png,0,0,0,0,0,0,0,1,0,1,0,0
face1441.png,0,0,0,0,0,0,0,0,0,0,0,0
face1442.png,0,0,0,0,0,0,0,0,0,0,0,0
face1443.png,0,0,0,0,0,0,0,0,0,0,1,0
face1444.png,0,0,0,0,1,0,0,0,0,0,1,0
face1445.png,0,0,0,0,0,0,0,0,0,1,1,0
face1446.png,0,0,0,0,0,0,0,0,0,1,1,0
face1447.png,0,0,0,0,0,0,0,0,0,1,1,0
face1448.png,0,0,0,0,0,0,0,0,0,0,0,0
face1449.png,0,0,0,0,0,0,0,1,0,0,0,0
face1450.png,0,0,0,0,0,0,0,0,0,0,0,0
face1452.png,0,0,0,0,0,0,0,0,0,0,0,0
face1454.png,0,0,0,0,0,0,0,0,0,1,0,0
face1456.png,0,0,0,0,0,0,0,0,0,0,1,0
face1457.png,0,0,0,0,1,0,0,0,0,0,0,0
face1458.png,0,0,0,0,0,0,0,0,0,0,0,0
face1459.png,0,0,0,0,0,0,0,0,0,0,0,0
face1460.png,0,0,0,0,0,0,0,0,1,0,0,0
face1461.png,0,0,0,0,1,0,0,0,0,0,0,0
face1462.png,0,0,0,0,0,0,0,0,0,0,0,0
face1463.png,0,0,0,0,0,0,0,0,0,0,0,0
face1464.png,0,0,0,0,1,0,0,0,0,0,0,0
face1465.png,0,0,0,0,0,0,0,1,1,0,0,0
face1467.png,0,0,0,0,0,0,0,0,0,0,0,0
face1468.png,0,0,0,0,0,0,0,0,0,0,0,0
face1469.png,0,0,0,0,0,0,0,0,0,1,0,0
face1470.png,0,0,0,0,0,0,0,0,0,1,0,0
face1471.png,0,0,0,0,0,0,0,0,0,1,0,0
face1472.png,0,0,0,0,0,0,0,1,0,1,0,0
face1473.png,0,0,0,0,0,0,0,1,0,1,0,0
face1474.png,0,0,0,0,0,0,0,0,0,1,0,0
face1475.png,0,0,0,0,0,0,0,0,0,1,0,0
face1476.png,0,0,0,0,0,0,0,0,0,1,0,0
face1477.png,0,0,0,0,0,0,0,0,0,1,0,0
face1478.png,0,0,0,0,0,0,0,0,0,1,0,0
face1479.png,0,0,0,0,0,0,0,0,0,1,0,0
face1480.png,0,0,0,0,0,0,0,1,0,0,0,0
face1481.png,0,0,0,0,0,0,0,0,0,0,0,0
face1483.png,0,0,0,0,0,0,0,0,0,1,0,0
face1484.png,0,0,0,0,0,0,0,0,0,1,0,0
face1485.png,0,0,0,0,0,0,0,0,0,0,0,0
face1486.png,0,0,0,0,0,0,0,0,0,0,0,0
face1487.png,0,0,0,0,0,0,0,0,0,1,0,0
face1488.png,0,0,0,0,0,0,0,0,0,0,0,0
face1489.png,0,0,0,0,0,0,0,1,0,0,0,0
face1490.png,0,0,0,0,1,0,0,0,0,0,0,0
face1491.png,0,0,0,0,0,0,0,0,0,0,0,0
face1492.png,0,0,0,0,0,0,0,0,1,0,1,0
face1493.png,0,0,0,0,0,0,0,0,0,1,0,0
face1494.png,0,0,0,0,1,0,0,0,0,0,0,0
face1495.png,0,0,0,0,0,0,0,0,0,0,0,0
face1496.png,0,0,0,0,0,0,0,0,0,0,0,0
face1497.png,0,0,0,0,1,0,0,0,0,0,1,0
face1498.png,0,0,0,0,0,0,0,0,1,0,0,0
face1499.png,0,0,0,0,0,0,0,0,1,0,0,0
face1500.png,0,0,0,0,0,0,0,0,1,0,0,0
face1501.png,0,0,0,0,0,0,0,0,0,0,0,0
face1502.png,0,0,0,0,0,0,0,0,0,0,0,0
face1503.png,0,0,0,0,0,0,0,0,1,0,0,0
face1504.png,0,0,0,0,0,0,0,0,1,0,0,0
face1505.png,0,0,0,0,0,0,0,0,1,0,0,0
face1506.png,0,0,0,0,0,0,0,0,0,0,0,0
face1507.png,0,0,0,0,0,0,0,0,1,0,0,0
face1508.png,0,0,0,0,1,0,0,0,1,0,0,0
face1509.png,0,0,0,0,1,0,0,0,1,0,0,0
face1510.png,0,0,0,0,1,0,0,0,0,0,0,0
face1511.png,0,0,0,0,0,0,0,0,0,0,0,0
face1512.png,0,0,0,0,0,0,0,0,0,1,0,0
face1513.png,0,0,0,0,0,0,0,0,0,1,0,0
face1514.png,0,0,0,0,0,0,0,0,0,0,1,0
face1515.png,0,0,0,0,0,0,0,0,1,1,0,0
face1516.png,0,0,0,0,0,0,0,0,1,1,0,0
face1517.png,0,0,0,0,0,0,0,0,0,1,0,0
face1518.png,0,0,0,0,0,0,0,0,1,1,0,0
face1519.png,0,0,0,0,0,0,0,0,1,1,0,0
face1520.png,0,0,0,0,1,0,0,0,0,0,0,0
face1521.png,0,0,0,0,0,0,0,0,0,0,0,0
face1522.png,0,0,0,0,0,0,0,0,0,1,0,0
face1523.png,0,0,0,0,0,0,0,0,0,1,0,0
face1524.png,0,0,0,0,0,0,0,0,0,1,0,0
face1525.png,0,0,0,0,0,0,0,0,0,1,0,0
face1526.png,0,0,0,0,0,0,0,1,1,1,0,0
face1527.png,0,0,0,0,0,0,0,1,0,1,0,0
face1528.png,0,0,0,0,0,0,0,0,0,1,0,0
face1529.png,0,0,0,0,0,0,0,0,0,1,0,0
face1530.png,0,0,0,0,0,0,0,0,0,1,0,0
face1531.png,0,0,0,0,0,0,0,0,0,1,0,0
face1532.png,0,0,0,0,0,0,0,1,1,1,0,0
face1533.png,0,0,0,0,0,0,0,0,1,0,0,0
face1534.png,0,0,0,0,0,0,0,0,0,0,0,0
face1535.png,0,0,0,0,0,0,0,0,0,0,0,0
face1536.png,0,0,0,0,0,0,0,0,1,0,0,0
face1537.png,0,0,0,0,0,0,0,0,0,0,0,0
face1538.png,0,0,0,0,0,0,0,0,1,0,0,0
face1539.png,0,0,0,0,0,0,0,0,1,0,0,0
face1540.png,0,0,0,0,1,0,0,0,0,0,0,0
face1541.png,0,0,0,0,0,0,0,0,0,0,0,0
face1542.png,0,0,0,0,0,0,0,0,0,1,0,0
face1543.png,0,0,0,0,0,0,0,0,0,0,0,0
face1544.png,0,0,0,0,0,0,0,0,0,0,0,0
face1546.png,0,0,0,0,0,0,0,1,0,1,0,0
face1547.png,0,0,0,0,0,0,0,0,0,1,0,0
face1548.png,0,0,0,0,0,0,0,0,1,1,0,0
face1550.png,0,0,0,0,1,0,0,0,1,0,0,0
face1551.png,0,0,0,0,0,0,0,0,0,0,0,0
face1552.png,0,0,0,0,0,0,0,0,0,0,0,0
face1553.png,0,0,0,0,0,0,0,0,0,0,0,0
face1554.png,0,0,0,0,0,0,0,1,0,0,0,0
face1555.png,0,0,0,0,0,0,0,0,0,0,0,0
face1556.png,0,0,0,0,0,0,0,0,1,0,0,0
face1557.png,0,0,0,0,0,0,0,0,1,0,0,0
face1558.png,0,0,0,0,0,0,0,0,0,0,0,0
face1559.png,0,0,0,0,0,0,0,0,1,0,0,0
face1561.png,0,0,0,0,0,0,0,0,0,0,0,0
face1562.png,0,0,0,0,0,0,0,1,0,0,0,0
face1564.png,0,0,0,0,0,0,0,0,0,0,0,0
face1565.png,0,0,0,0,0,0,0,0,1,0,0,0
face1566.png,1,0,0,0,0,0,0,0,0,1,0,0
face1567.png,1,0,0,0,0,0,0,0,0,0,0,0
face1568.png,1,0,0,0,0,0,0,0,0,0,0,0
face1569.png,1,0,0,0,0,0,0,0,0,1,0,0
face1570.png,1,0,0,0,0,0,0,0,0,1,0,0
face1571.png,0,0,0,0,0,0,0,0,0,0,0,0
face1572.png,0,0,0,0,0,0,0,0,1,0,1,0
face1573.png,0,0,0,0,1,0,0,0,1,0,0,0
face1574.png,0,0,0,0,1,0,0,0,1,0,0,0
face1575.png,0,0,0,0,0,0,0,0,0,0,0,0
face1576.png,0,0,0,0,0,0,0,0,0,0,0,0
face1577.png,0,0,0,0,0,0,0,0,1,0,0,0
face1578.png,0,0,0,0,1,0,0,0,0,0,0,0
face1579.png,0,0,0,0,0,0,0,0,1,0,1,0
face1580.png,0,0,0,0,1,0,0,0,1,0,0,0
face1581.png,0,0,0,0,0,0,0,0,0,0,0,0
face1582.png,0,0,0,0,1,0,0,0,0,0,0,0
face1583.png,0,0,0,0,0,0,0,0,0,0,0,0
face1584.png,0,0,0,0,0,0,0,0,0,0,0,0
face1585.png,0,0,0,0,0,0,0,0,0,0,1,0
face1586.png,0,0,0,0,0,0,0,0,1,0,0,0
face1587.png,0,0,0,0,0,0,0,1,1,0,0,0
face1588.png,0,0,0,0,0,0,0,1,1,0,0,0
face1589.png,0,0,0,0,0,0,0,0,0,0,0,0
face1590.png,0,0,0,0,0,0,0,1,1,0,0,0
face1591.png,0,0,0,0,0,0,0,0,0,0,0,0
face1592.png,0,0,0,0,0,0,0,0,0,0,0,0
face1593.png,0,0,0,0,1,0,0,0,0,0,0,0
face1594.png,0,0,0,0,1,0,0,0,0,0,0,0
face1595.png,0,0,0,0,0,0,0,0,0,0,0,0
face1596.png,0,0,0,0,1,0,0,0,0,0,0,0
face1597.png,0,0,0,0,0,0,0,0,0,0,0,0
face1598.png,0,0,0,0,0,0,0,0,0,0,0,0
face1599.png,0,0,0,0,0,0,0,0,0,0,0,0
face1601.png,0,0,0,0,0,0,0,0,0,0,0,0
face1602.png,0,0,0,0,0,0,0,0,0,0,0,0
face1603.png,0,0,0,0,0,0,0,0,0,0,0,0
face1604.png,0,0,0,0,0,0,0,0,0,0,0,0
face1605.png,0,0,0,0,0,0,0,0,0,0,0,0
face1606.png,0,0,0,0,0,0,1,0,0,0,0,0
face1607.png,0,0,0,0,1,0,0,0,0,0,0,0
face1608.png,0,0,0,0,0,0,0,0,0,0,0,0
face1609.png,0,0,0,0,1,0,0,0,0,0,0,0
face1612.png,0,0,0,0,1,0,0,0,0,0,0,0
face1613.png,0,0,0,0,1,0,0,0,0,0,0,0
face1614.png,0,0,0,0,0,0,0,0,0,0,0,0
face1615.png,0,0,0,0,0,0,0,0,0,0,0,0
face1616.png,0,0,0,0,0,0,0,0,0,0,0,0
face1617.png,0,0,0,0,0,0,0,0,0,0,0,0
face1618.png,0,0,0,0,0,0,0,0,0,0,0,0
face1619.png,0,0,0,0,0,0,0,0,0,0,0,0
face1620.png,0,0,0,0,0,0,0,0,0,0,0,0
face1621.png,0,0,0,0,0,0,0,0,0,0,0,0
face1622.png,0,0,0,0,1,0,0,0,0,0,0,0
face1623.png,0,0,0,0,1,0,0,0,0,0,0,0
face1624.png,0,0,0,0,0,0,0,0,0,0,0,0
face1625.png,0,0,0,0,0,0,0,0,0,0,0,0
face1626.png,0,0,0,0,0,0,0,0,0,0,0,0
face1627.png,0,0,0,0,0,0,0,0,0,0,0,0
face1628.png,0,0,0,0,0,0,0,0,0,0,0,0
face1629.png,0,0,0,0,0,0,0,0,0,0,0,0
face1630.png,0,0,0,0,0,0,0,0,0,0,0,0
face1631.png,0,0,0,0,0,0,0,0,0,0,0,0
face1632.png,0,0,0,0,0,0,0,0,0,0,0,0
face1633.png,0,0,0,0,1,0,0,0,0,0,0,0
face1634.png,0,0,0,0,1,0,0,0,0,0,0,0
face1635.png,0,0,0,0,0,0,0,0,0,0,0,0
face1636.png,0,0,0,0,1,0,0,0,0,0,0,0
face1637.png,0,0,0,0,0,0,0,0,0,0,0,0
face1638.png,0,0,0,0,1,0,0,0,0,0,0,0
face1639.png,0,0,0,0,0,0,0,1,0,0,0,0
face1640.png,0,0,0,0,1,0,0,0,0,0,0,0
face1641.png,0,0,0,0,1,0,0,0,0,0,0,0
face1642.png,0,0,0,0,0,0,0,0,0,0,0,0
face1643.png,0,0,0,0,0,0,0,0,0,1,0,0
face1644.png,0,0,0,0,0,0,0,0,0,0,0,0
face1645.png,0,0,0,0,0,0,0,0,0,0,0,0
face1646.png,0,0,0,0,0,0,0,0,0,0,0,0
face1647.png,0,0,0,0,1,0,0,0,0,0,0,0
face1648.png,0,0,0,0,0,0,0,0,0,0,0,0
face1649.png,0,0,0,0,0,0,0,0,0,0,0,0
face1650.png,0,0,0,0,0,0,0,0,0,0,0,0
face1652.png,0,0,0,0,0,0,0,0,0,0,0,0
face1653.png,0,0,0,0,0,0,0,0,0,0,0,0
face1654.png,0,0,0,0,0,0,0,0,0,0,0,0
face1655.png,0,0,0,0,0,0,0,0,0,0,0,0
face1656.png,0,0,0,0,0,0,0,0,0,0,0,0
face1657.png,0,0,0,0,0,0,0,0,0,0,0,0
face1658.png,0,0,0,0,0,0,0,0,0,0,0,0
face1659.png,0,0,0,0,0,0,0,0,0,0,0,0
face1660.png,0,0,0,0,0,0,0,0,0,0,0,0
face1661.png,0,0,0,0,0,0,0,0,0,0,0,0
face1662.png,0,0,0,0,1,0,0,0,0,0,0,0
face1663.png,0,0,0,0,0,0,0,0,0,0,0,0
face1664.png,0,0,0,0,0,0,0,0,0,0,1,0
face1665.png,0,0,0,0,0,0,0,0,0,0,1,0
face1666.png,0,0,0,0,0,0,0,0,0,0,0,0
face1667.png,0,0,0,0,1,0,0,1,0,0,0,0
face1668.png,0,0,0,0,1,0,0,0,0,0,0,0
face1669.png,0,0,0,0,0,0,0,0,0,0,0,0
face1670.png,0,0,0,0,0,0,0,0,0,0,0,0
face1671.png,0,0,0,0,0,0,0,0,0,0,0,0
face1672.png,0,0,0,0,1,0,0,0,0,0,0,0
face1673.png,0,0,0,0,1,0,0,0,0,0,0,0
face1675.png,0,0,0,0,1,0,0,0,0,0,0,0
face1676.png,0,0,0,0,0,0,0,0,1,0,0,0
face1677.png,0,0,0,0,0,0,0,0,1,0,0,0
face1678.png,0,0,0,0,0,0,0,0,1,0,0,0
face1679.png,0,0,0,1,0,0,0,0,1,0,1,0
face1680.png,0,0,0,0,0,0,0,0,0,0,0,0
face1681.png,0,0,0,0,0,0,0,1,0,0,0,0
face1682.png,0,0,0,0,0,0,0,0,0,0,0,0
face1684.png,0,0,0,0,0,0,0,0,0,0,0,0
face1685.png,0,0,0,0,0,0,0,0,0,0,0,0
face1686.png,0,0,0,0,0,0,0,0,0,0,0,0
face1687.png,0,0,0,0,1,0,0,0,0,0,0,0
face1688.png,0,0,0,0,0,0,0,0,0,0,0,0
face1689.png,0,0,0,0,0,0,0,0,0,0,0,0
face1690.png,0,0,0,0,1,0,0,0,0,0,0,0
face1691.png,0,0,0,0,0,0,0,0,0,1,0,0
face1692.png,0,0,0,0,1,0,0,0,0,0,0,0
face1693.png,0,0,0,0,0,0,0,0,1,0,0,0
face1694.png,0,0,0,0,0,0,0,0,0,0,0,0
face1695.png,0,0,0,0,0,0,0,0,0,0,0,0
face1696.png,0,0,0,0,0,0,0,0,1,0,0,0
face1697.png,0,0,0,0,0,0,0,0,0,0,0,0
face1698.png,0,0,0,0,1,0,0,0,0,0,0,0
face1699.png,0,0,0,0,1,0,0,0,0,0,0,0
face1700.png,0,0,0,0,0,0,0,0,0,0,0,0
face1701.png,0,0,0,0,1,0,0,0,0,0,0,0
face1702.png,0,0,0,0,1,0,0,0,0,0,0,0
face1703.png,0,0,0,0,1,0,0,0,0,0,0,0
face1704.png,0,0,0,0,1,0,0,0,0,0,0,0
face1706.png,0,0,0,0,0,0,0,0,0,0,0,0
face1707.png,0,0,0,0,1,0,0,0,0,0,0,0
face1708.png,0,0,0,0,1,0,0,0,0,0,0,0
face1709.png,0,0,0,0,1,0,0,0,0,0,0,0
face1710.png,0,0,0,0,1,0,0,0,0,0,0,0
face1711.png,0,0,0,0,1,0,0,0,0,0,0,0
face1713.png,0,0,0,0,0,0,0,0,0,0,0,0
face1714.png,0,0,0,0,0,0,0,0,0,0,0,0
face1715.png,0,0,0,0,0,0,0,0,1,0,0,0
face1716.png,0,0,0,0,0,0,0,0,0,0,0,0
face1717.png,0,0,0,0,1,0,0,0,0,0,0,0
face1718.png,0,0,0,0,0,0,0,0,0,0,0,0
face1719.png,0,0,0,0,1,0,0,0,0,0,0,0
face1720.png,0,0,0,0,0,0,0,0,0,0,0,0
face1721.png,0,0,0,0,1,0,0,0,1,0,0,0
face1722.png,0,0,0,0,1,0,0,0,0,0,0,0
face1723.png,0,0,0,1,0,0,0,0,0,1,0,0
face1724.png,0,0,0,0,0,0,0,1,0,0,0,0
face1725.png,0,0,0,0,0,0,0,0,0,0,0,0
face1726.png,0,0,0,0,0,0,0,0,1,1,0,0
face1727.png,0,0,0,0,0,0,0,0,0,0,0,0
face1728.png,0,0,0,0,0,0,0,0,0,0,0,0
face1729.png,0,0,0,0,1,0,0,0,0,0,0,0
face1730.png,0,0,0,0,1,0,0,0,0,0,0,0
face1731.png,0,0,0,0,0,0,0,0,0,0,0,0
face1732.png,0,0,0,0,0,0,0,0,0,0,0,0
face1733.png,0,0,0,0,0,0,0,0,0,0,0,0
face1734.png,0,0,0,0,1,0,0,0,0,0,0,0
face1735.png,0,0,0,0,1,0,0,0,0,0,0,0
face1736.png,0,0,0,0,0,0,0,0,0,0,0,0
face1738.png,0,0,0,0,1,0,0,0,0,0,0,0
face1739.png,0,0,0,0,0,0,0,0,0,0,0,0
face1740.png,0,0,0,0,1,0,0,0,0,0,0,0
face1741.png,0,0,0,0,0,0,0,0,0,0,0,0
face1742.png,0,0,0,0,0,0,0,0,0,0,0,0
face1743.png,0,0,0,0,1,0,1,0,0,0,0,0
face1744.png,0,0,0,0,0,0,0,0,0,0,0,0
face1745.png,0,0,0,0,0,0,0,0,0,0,0,0
face1746.png,0,0,0,0,1,0,0,0,0,0,0,0
face1747.png,0,0,0,0,0,0,0,0,0,0,0,0
face1748.png,0,0,0,0,0,0,1,0,0,0,0,0
face1750.png,0,0,0,0,0,0,0,0,0,0,1,0
face1752.png,0,0,0,0,0,0,0,0,0,0,1,0
face1754.png,0,0,0,0,0,0,0,0,0,1,0,0
face1755.png,0,0,0,0,1,0,0,0,0,0,0,0
face1756.png,0,0,0,0,0,0,0,0,0,0,0,0
face1757.png,0,0,0,0,0,0,0,0,0,0,0,0
face1758.png,0,0,0,0,0,0,0,0,0,0,0,0
face1759.png,0,0,0,0,0,0,0,0,0,0,0,0
face1760.png,0,0,0,0,1,0,0,0,0,0,0,0
face1761.png,0,0,0,0,1,0,0,0,0,0,0,0
face1762.png,0,0,0,0,1,0,0,0,0,0,0,0
face1763.png,0,0,0,0,1,0,0,0,0,0,1,0
face1764.png,0,0,0,0,1,0,0,0,0,0,0,0
face1765.png,0,0,0,0,1,0,0,0,0,0,0,0
face1766.png,0,0,0,0,0,0,0,0,0,0,0,0
face1767.png,0,0,0,0,0,0,0,0,0,0,0,0
face1768.png,0,0,0,0,1,0,0,0,0,0,0,0
face1769.png,0,0,0,0,0,0,0,0,0,0,0,0
face1770.png,0,0,0,0,1,0,0,0,0,0,0,0
face1771.png,0,0,0,0,1,0,0,0,0,0,0,0
face1773.png,0,0,0,0,0,0,0,0,0,0,0,0
face1776.png,0,0,0,0,0,0,0,0,0,0,0,0
face1777.png,0,0,0,0,0,0,0,0,0,0,0,0
face1778.png,0,0,0,0,0,0,0,0,0,0,0,0
face1779.png,0,0,0,0,0,0,0,0,1,0,0,0
face1780.png,0,0,0,0,0,0,0,0,0,0,0,0
face1781.png,0,0,0,0,0,0,0,0,0,0,0,0
face1782.png,0,0,0,0,0,0,0,0,0,0,0,0
face1784.png,0,0,0,0,1,0,0,0,0,0,0,0
face1785.png,0,0,0,0,0,0,0,0,0,0,0,0
face1786.png,0,0,0,0,0,0,0,0,0,0,0,0
face1787.png,0,0,0,0,0,0,0,0,0,0,0,0
face1788.png,0,0,0,0,1,0,0,0,0,0,0,0
face1789.png,0,0,0,0,0,0,0,0,0,0,0,0
face1790.png,0,0,0,0,0,0,0,0,0,0,0,0
face1791.png,0,0,0,0,1,0,0,0,0,0,0,0
face1792.png,0,0,0,0,0,0,0,0,0,0,0,0
face1793.png,0,0,0,0,0,0,0,0,0,0,0,0
face1794.png,0,0,0,0,1,0,0,0,0,0,0,0
face1795.png,0,0,0,0,0,0,0,0,0,0,0,0
face1796.png,0,0,0,0,0,0,0,0,0,0,0,0
face1797.png,0,0,0,0,0,0,0,0,0,0,1,0
face1798.png,0,0,0,0,1,0,0,0,0,0,0,0
face1799.png,0,0,0,0,1,0,0,0,0,0,0,0
face1800.png,0,0,0,0,1,0,0,0,0,0,0,0
face1801.png,0,0,0,0,0,0,0,0,1,1,0,0
face1802.png,0,0,0,0,0,0,0,0,0,0,0,0
face1803.png,0,0,0,0,1,0,0,0,0,0,0,0
face1804.png,0,0,0,0,0,0,0,0,0,0,0,0
face1805.png,0,0,0,0,1,0,0,0,0,0,0,0
face1806.png,0,0,0,0,0,0,0,1,0,0,0,0
face1807.png,0,0,0,0,0,0,0,0,0,0,0,0
face1808.png,0,0,0,0,1,0,0,0,0,0,0,0
face1809.png,0,0,0,0,1,0,0,0,0,0,0,0
face1810.png,0,0,0,0,1,0,0,0,0,0,0,0
face1811.png,0,0,0,0,0,0,0,0,0,0,0,0
face1812.png,0,0,0,0,0,0,0,0,0,0,0,0
face1813.png,0,0,0,0,1,0,0,0,0,0,0,0
face1814.png,0,0,0,0,1,0,0,0,0,0,0,0
face1816.png,0,0,0,0,1,0,0,0,0,0,0,0
face1817.png,0,0,0,0,1,0,0,0,0,0,0,0
face1818.png,0,0,0,0,0,0,0,0,1,0,0,0
face1819.png,0,0,0,0,0,0,0,0,0,0,0,0
face1820.png,0,0,0,0,0,0,0,0,0,0,0,0
face1821.png,0,0,0,0,0,0,0,0,0,0,0,0
face1822.png,0,0,0,0,0,0,0,0,1,0,0,0
face1823.png,0,0,0,0,0,0,0,0,0,0,0,0
face1824.png,0,0,0,0,0,0,0,0,0,0,0,0
face1825.png,0,0,0,0,1,0,0,0,0,0,0,0
face1826.png,0,0,0,0,0,0,0,0,0,0,0,0
face1827.png,0,0,0,0,0,0,0,0,0,0,0,0
face1828.png,0,0,0,0,0,0,0,0,0,0,0,0
face1829.png,0,0,0,0,0,0,0,0,0,0,0,0
face1830.png,0,0,0,0,0,0,0,0,0,0,0,0
face1831.png,0,0,0,0,0,0,0,1,0,1,0,0
face1832.png,0,0,0,0,0,0,0,0,0,0,0,0
face1833.png,0,0,0,0,0,0,0,0,0,0,0,0
face1834.png,0,0,0,0,0,0,0,0,0,1,0,0
face1835.png,0,0,0,0,0,0,0,0,0,0,0,0
face1836.png,0,0,0,0,0,0,0,0,0,1,0,0
face1838.png,0,0,0,0,0,0,0,0,0,1,0,0
face1839.png,0,0,0,0,1,0,0,0,0,0,0,0
face1840.png,0,0,0,0,0,0,0,0,0,1,0,0
face1841.png,0,0,0,0,0,0,0,1,0,1,0,0
face1842.png,0,0,0,0,0,0,0,0,0,0,0,0
face1843.png,0,0,0,0,0,0,0,0,0,0,1,0
face1844.png,0,0,0,0,0,0,0,0,0,0,1,0
face1845.png,0,0,0,0,1,0,0,0,0,0,0,0
face1846.png,0,0,0,0,0,0,0,1,0,0,0,0
face1847.png,0,0,0,0,1,0,0,0,0,0,0,0
face1848.png,0,0,0,0,0,0,0,0,0,1,0,0
face1849.png,0,0,0,0,0,0,0,0,0,0,1,0
face1850.png,0,0,0,0,0,0,0,0,0,0,0,0
face1851.png,0,0,0,0,0,0,0,0,0,0,1,0
face1852.png,0,0,0,0,0,0,0,0,1,0,1,0
face1854.png,0,0,0,0,0,0,0,0,0,0,0,0
face1855.png,0,0,0,0,0,0,0,1,1,0,0,0
face1856.png,0,0,0,0,1,0,0,0,0,0,0,0
face1857.png,0,0,0,0,1,0,0,0,0,0,0,0
face1858.png,0,0,0,0,0,0,0,1,0,0,0,0
face1859.png,0,0,0,0,0,0,0,0,0,1,0,0
face1860.png,0,0,0,0,0,0,1,0,0,0,0,0
face1861.png,0,0,0,1,0,0,0,0,0,1,0,0
face1863.png,0,0,0,0,0,0,0,0,0,1,0,0
face1864.png,0,0,0,0,0,0,0,0,0,1,0,0
face1867.png,0,0,0,0,0,0,0,0,0,0,0,0
face1869.png,0,0,0,0,1,0,0,0,0,0,0,0
face1870.png,0,0,0,0,0,0,1,0,1,0,0,0
face1871.png,0,0,0,0,0,0,0,1,0,1,0,0
face1872.png,0,0,0,0,0,0,0,0,1,1,0,0
face1873.png,0,0,0,0,1,0,0,0,0,0,0,0
face1874.png,0,0,0,0,0,0,0,1,0,0,1,0
face1875.png,0,0,0,0,0,0,0,0,0,0,0,0
face1876.png,0,0,0,0,0,0,0,0,0,1,0,0
face1877.png,0,0,0,0,0,0,0,0,0,1,0,0
face1878.png,0,0,0,0,0,0,0,1,0,1,0,0
face1879.png,0,0,0,0,0,0,0,0,0,0,1,0
face1881.png,0,0,0,0,0,0,0,0,0,0,0,0
face1882.png,0,0,0,1,0,0,0,0,0,1,0,0
face1883.png,0,0,0,1,1,0,0,0,0,0,0,0
face1884.png,0,0,0,1,0,0,0,0,0,0,0,0
face1885.png,0,0,1,0,0,0,0,0,0,0,0,0
face1886.png,0,0,0,0,0,0,0,0,0,0,1,0
face1887.png,0,0,0,0,0,0,0,0,0,0,0,0
face1888.png,0,0,0,0,0,0,0,0,0,0,0,0
face1889.png,0,0,0,0,0,0,0,0,0,0,0,0
face1890.png,0,0,0,0,0,0,0,0,0,1,0,0
face1891.png,0,0,0,0,0,0,0,0,0,0,0,0
face1892.png,0,0,0,0,1,0,0,0,0,0,0,0
face1893.png,0,0,0,0,1,0,0,0,0,0,0,0
face1895.png,0,0,0,1,0,0,0,1,0,0,0,0
face1896.png,0,0,0,0,0,0,0,0,0,0,0,0
face1897.png,0,0,0,0,0,0,0,1,0,0,0,0
face1898.png,0,0,0,0,0,0,0,0,0,0,1,0
face1899.png,1,0,0,0,1,0,0,0,0,0,0,1
face1900.png,1,0,0,0,1,0,0,0,0,0,0,1
face1901.png,0,0,0,0,0,0,0,0,0,0,0,0
face1902.png,0,0,0,0,0,0,0,0,0,0,0,0
face1904.png,0,0,0,0,1,0,0,1,0,0,0,0
face1905.png,0,0,0,0,0,0,0,1,0,0,0,0
face1906.png,0,0,0,0,0,0,0,0,0,0,0,0
face1907.png,0,0,0,0,0,0,0,0,0,0,0,0
face1908.png,0,0,0,0,0,0,0,0,0,0,0,0
face1909.png,0,0,0,0,0,0,0,0,0,0,0,0
face1910.png,0,0,0,0,1,0,0,0,1,0,0,0
face1911.png,0,0,0,0,0,0,0,0,1,0,0,0
face1912.png,0,0,0,0,0,0,0,0,1,0,0,0
face1913.png,0,0,0,0,1,0,0,0,1,0,0,0
face1914.png,0,0,0,0,0,0,0,0,0,0,0,0
face1915.png,0,0,0,0,0,0,0,0,1,0,0,0
face1916.png,0,0,0,0,0,0,0,0,1,0,0,0
face1917.png,0,0,0,0,1,0,0,0,0,0,0,0
face1918.png,0,0,0,0,0,0,0,0,0,0,0,0
face1919.png,0,0,0,0,0,0,0,0,0,0,0,0
face1920.png,0,0,0,0,0,0,0,1,0,0,0,0
face1921.png,0,0,0,0,0,0,0,1,1,0,0,0
